11.8532 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
12.3820 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1157386d0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.4456 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1.5)
12.4520 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for the experimenter.', units=u'norm', win=Window(...), wrapWidth=1.5)
12.4570 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Waiting for the scanner.', units=u'norm', win=Window(...), wrapWidth=1.5)
12.4622 	EXP 	Created unnamed TextStim = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.1, italic=False, name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), rgb=array([ 1.,  1.,  1.]), text=u'Thanks!', units=u'norm', win=Window(...), wrapWidth=1.5)
12.4638 	EXP 	window1: blendMode = 'avg'
59.5048 	DATA 	Keypress: 1
59.5067 	EXP 	window1: blendMode = 'avg'
91.8678 	DATA 	Keypress: space
91.8686 	EXP 	window1: blendMode = 'avg'
114.7221 	DATA 	Keypress: num_add
114.7523 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/0back_instr.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.7644 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/fix.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.7764 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/7.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.7883 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/8.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.7999 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/4.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.8118 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/6.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.8245 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/1.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.8406 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/5.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.8525 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/3.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.8644 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/2.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.8768 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/1back_instr.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.8887 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/4_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.9006 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/5_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.9125 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/7_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.9244 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/3_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.9363 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/2_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.9483 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/8_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.9603 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/1_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.9728 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/2back_instr.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
114.9859 	EXP 	Created unnamed ImageStim = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0, flipHoriz=False, flipVert=False, image='stimuli/6_lower.jpg', interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 1. ,  1.2]), texRes=128, units=u'norm', win=Window(...))
115.5295 	DATA 	Keypress: num_add
116.3305 	DATA 	Keypress: num_add
117.1308 	DATA 	Keypress: num_add
117.9305 	DATA 	Keypress: num_add
118.7306 	DATA 	Keypress: num_add
119.5306 	DATA 	Keypress: num_add
120.3303 	DATA 	Keypress: num_add
121.1305 	DATA 	Keypress: num_add
121.9303 	DATA 	Keypress: num_add
121.9649 	DATA 	Keypress: 1
122.7313 	DATA 	Keypress: num_add
123.5320 	DATA 	Keypress: num_add
124.3306 	DATA 	Keypress: num_add
124.8973 	DATA 	Keypress: 1
125.1314 	DATA 	Keypress: num_add
125.9314 	DATA 	Keypress: num_add
126.7312 	DATA 	Keypress: num_add
127.5310 	DATA 	Keypress: num_add
127.9488 	DATA 	Keypress: 1
128.3320 	DATA 	Keypress: num_add
129.1310 	DATA 	Keypress: num_add
129.9324 	DATA 	Keypress: num_add
130.7321 	DATA 	Keypress: num_add
131.0324 	DATA 	Keypress: 1
131.5327 	DATA 	Keypress: num_add
132.3320 	DATA 	Keypress: num_add
133.1322 	DATA 	Keypress: num_add
133.9317 	DATA 	Keypress: num_add
134.7317 	DATA 	Keypress: num_add
135.5320 	DATA 	Keypress: num_add
136.3329 	DATA 	Keypress: num_add
137.1329 	DATA 	Keypress: num_add
137.9336 	DATA 	Keypress: num_add
138.7327 	DATA 	Keypress: num_add
139.5328 	DATA 	Keypress: num_add
140.0167 	DATA 	Keypress: 1
140.3326 	DATA 	Keypress: num_add
141.1328 	DATA 	Keypress: num_add
141.9329 	DATA 	Keypress: num_add
142.7337 	DATA 	Keypress: num_add
143.5336 	DATA 	Keypress: num_add
144.3336 	DATA 	Keypress: num_add
145.1339 	DATA 	Keypress: num_add
145.9337 	DATA 	Keypress: num_add
146.7311 	DATA 	Keypress: num_add
147.5337 	DATA 	Keypress: num_add
148.3342 	DATA 	Keypress: num_add
149.1345 	DATA 	Keypress: num_add
149.9346 	DATA 	Keypress: num_add
150.7345 	DATA 	Keypress: num_add
151.5352 	DATA 	Keypress: num_add
152.3348 	DATA 	Keypress: num_add
153.1345 	DATA 	Keypress: num_add
153.9347 	DATA 	Keypress: num_add
154.7351 	DATA 	Keypress: num_add
155.5351 	DATA 	Keypress: num_add
156.3355 	DATA 	Keypress: num_add
157.1354 	DATA 	Keypress: num_add
157.9352 	DATA 	Keypress: num_add
158.7357 	DATA 	Keypress: num_add
159.5351 	DATA 	Keypress: num_add
160.3355 	DATA 	Keypress: num_add
161.1357 	DATA 	Keypress: num_add
161.9366 	DATA 	Keypress: num_add
162.7361 	DATA 	Keypress: num_add
163.5362 	DATA 	Keypress: num_add
164.3366 	DATA 	Keypress: num_add
165.1364 	DATA 	Keypress: num_add
165.9365 	DATA 	Keypress: num_add
166.7365 	DATA 	Keypress: num_add
167.5368 	DATA 	Keypress: num_add
168.3353 	DATA 	Keypress: num_add
169.1368 	DATA 	Keypress: num_add
169.9372 	DATA 	Keypress: num_add
170.7231 	DATA 	Keypress: num_add
171.5376 	DATA 	Keypress: num_add
172.3230 	DATA 	Keypress: num_add
173.0393 	DATA 	Keypress: 1
173.1229 	DATA 	Keypress: num_add
173.9226 	DATA 	Keypress: num_add
174.7234 	DATA 	Keypress: num_add
175.5227 	DATA 	Keypress: num_add
176.3229 	DATA 	Keypress: num_add
177.1230 	DATA 	Keypress: num_add
177.9230 	DATA 	Keypress: num_add
178.7230 	DATA 	Keypress: num_add
179.5231 	DATA 	Keypress: num_add
180.3237 	DATA 	Keypress: num_add
181.1240 	DATA 	Keypress: num_add
181.9242 	DATA 	Keypress: num_add
182.7238 	DATA 	Keypress: num_add
183.5240 	DATA 	Keypress: num_add
183.7415 	DATA 	Keypress: 1
184.3236 	DATA 	Keypress: num_add
185.1230 	DATA 	Keypress: num_add
185.9235 	DATA 	Keypress: num_add
186.7243 	DATA 	Keypress: num_add
187.5241 	DATA 	Keypress: num_add
188.3242 	DATA 	Keypress: num_add
189.1233 	DATA 	Keypress: num_add
189.9246 	DATA 	Keypress: num_add
190.7243 	DATA 	Keypress: num_add
191.5247 	DATA 	Keypress: num_add
192.2231 	DATA 	Keypress: 1
192.3247 	DATA 	Keypress: num_add
193.1250 	DATA 	Keypress: num_add
193.9239 	DATA 	Keypress: num_add
194.7238 	DATA 	Keypress: num_add
195.5392 	DATA 	Keypress: num_add
196.3244 	DATA 	Keypress: num_add
197.1245 	DATA 	Keypress: num_add
197.9246 	DATA 	Keypress: num_add
198.7249 	DATA 	Keypress: num_add
199.5250 	DATA 	Keypress: num_add
200.3249 	DATA 	Keypress: num_add
201.1247 	DATA 	Keypress: num_add
201.9246 	DATA 	Keypress: num_add
202.7248 	DATA 	Keypress: num_add
203.5248 	DATA 	Keypress: num_add
204.3247 	DATA 	Keypress: num_add
205.1249 	DATA 	Keypress: num_add
205.9257 	DATA 	Keypress: num_add
206.7239 	DATA 	Keypress: num_add
207.5258 	DATA 	Keypress: num_add
208.3252 	DATA 	Keypress: num_add
209.1259 	DATA 	Keypress: num_add
209.9254 	DATA 	Keypress: num_add
210.7257 	DATA 	Keypress: num_add
211.5257 	DATA 	Keypress: num_add
212.3223 	DATA 	Keypress: num_add
213.1256 	DATA 	Keypress: num_add
213.9260 	DATA 	Keypress: num_add
214.7259 	DATA 	Keypress: num_add
215.5256 	DATA 	Keypress: num_add
216.3266 	DATA 	Keypress: num_add
217.1267 	DATA 	Keypress: num_add
217.9270 	DATA 	Keypress: num_add
218.7257 	DATA 	Keypress: num_add
219.5265 	DATA 	Keypress: num_add
220.3271 	DATA 	Keypress: num_add
221.1270 	DATA 	Keypress: num_add
221.9268 	DATA 	Keypress: num_add
222.6597 	DATA 	Keypress: 1
222.7272 	DATA 	Keypress: num_add
223.5270 	DATA 	Keypress: num_add
224.3274 	DATA 	Keypress: num_add
225.1284 	DATA 	Keypress: num_add
225.9264 	DATA 	Keypress: num_add
226.7272 	DATA 	Keypress: num_add
227.5274 	DATA 	Keypress: num_add
228.3277 	DATA 	Keypress: num_add
229.1280 	DATA 	Keypress: num_add
229.2439 	DATA 	Keypress: 1
229.9282 	DATA 	Keypress: num_add
230.7279 	DATA 	Keypress: num_add
231.5280 	DATA 	Keypress: num_add
232.3285 	DATA 	Keypress: num_add
233.1283 	DATA 	Keypress: num_add
233.9283 	DATA 	Keypress: num_add
234.5971 	DATA 	Keypress: 1
234.7288 	DATA 	Keypress: num_add
235.5282 	DATA 	Keypress: num_add
236.3284 	DATA 	Keypress: num_add
237.1286 	DATA 	Keypress: num_add
237.9286 	DATA 	Keypress: num_add
238.0124 	DATA 	Keypress: 1
238.7286 	DATA 	Keypress: num_add
239.5284 	DATA 	Keypress: num_add
240.3291 	DATA 	Keypress: num_add
241.1293 	DATA 	Keypress: num_add
241.9294 	DATA 	Keypress: num_add
242.7296 	DATA 	Keypress: num_add
243.5295 	DATA 	Keypress: num_add
244.3290 	DATA 	Keypress: num_add
245.1293 	DATA 	Keypress: num_add
245.9289 	DATA 	Keypress: num_add
246.7292 	DATA 	Keypress: num_add
247.5291 	DATA 	Keypress: num_add
248.3290 	DATA 	Keypress: num_add
249.1303 	DATA 	Keypress: num_add
249.9304 	DATA 	Keypress: num_add
250.7306 	DATA 	Keypress: num_add
251.5304 	DATA 	Keypress: num_add
252.3301 	DATA 	Keypress: num_add
253.1304 	DATA 	Keypress: num_add
253.9301 	DATA 	Keypress: num_add
254.7300 	DATA 	Keypress: num_add
255.5303 	DATA 	Keypress: num_add
256.3322 	DATA 	Keypress: num_add
257.1317 	DATA 	Keypress: num_add
257.9314 	DATA 	Keypress: num_add
258.7310 	DATA 	Keypress: num_add
259.5311 	DATA 	Keypress: num_add
260.3313 	DATA 	Keypress: num_add
261.1306 	DATA 	Keypress: num_add
261.9309 	DATA 	Keypress: num_add
262.7321 	DATA 	Keypress: num_add
263.5313 	DATA 	Keypress: num_add
264.3319 	DATA 	Keypress: num_add
265.1321 	DATA 	Keypress: num_add
265.9321 	DATA 	Keypress: num_add
266.7243 	DATA 	Keypress: num_add
267.5266 	DATA 	Keypress: num_add
268.3262 	DATA 	Keypress: num_add
269.1262 	DATA 	Keypress: num_add
269.8329 	DATA 	Keypress: 1
269.9327 	DATA 	Keypress: num_add
270.7324 	DATA 	Keypress: num_add
271.5330 	DATA 	Keypress: num_add
272.3331 	DATA 	Keypress: num_add
272.7850 	DATA 	Keypress: 1
273.1324 	DATA 	Keypress: num_add
273.9328 	DATA 	Keypress: num_add
274.7342 	DATA 	Keypress: num_add
275.5337 	DATA 	Keypress: num_add
276.3330 	DATA 	Keypress: num_add
277.1341 	DATA 	Keypress: num_add
277.9338 	DATA 	Keypress: num_add
278.7332 	DATA 	Keypress: num_add
279.5309 	DATA 	Keypress: num_add
280.3330 	DATA 	Keypress: num_add
281.1343 	DATA 	Keypress: num_add
281.9341 	DATA 	Keypress: num_add
282.7337 	DATA 	Keypress: num_add
283.5345 	DATA 	Keypress: num_add
284.3348 	DATA 	Keypress: num_add
285.1349 	DATA 	Keypress: num_add
285.9339 	DATA 	Keypress: num_add
286.7343 	DATA 	Keypress: num_add
287.5345 	DATA 	Keypress: num_add
287.8865 	DATA 	Keypress: 1
288.3356 	DATA 	Keypress: num_add
